dataset,model,method,config,target,faithfulness_comprehensiveness_mean,faithfulness_comprehensiveness_std,faithfulness_sufficiency_mean,faithfulness_sufficiency_std,faithfulness_aopc_mean,faithfulness_aopc_std,faithfulness_aupc_mean,faithfulness_aupc_std,faithfulness_aopc_comprehensiveness_mean,faithfulness_aopc_comprehensiveness_std,faithfulness_aopc_sufficiency_mean,faithfulness_aopc_sufficiency_std,attribution_model_forward_calls,attribution_model_forward_calls_per_sample,budget,order,seed,value_function,chunker,eval_granularity,basis,hierarchy,sampler,projector,sample_count,failed_count
sst2,Qwen3-8B,sparse_mobius,b512-o1-s42-e2-a-additive,predicted,0.35911926879941397,0.2230379243453011,0.11587331692275162,0.21395866296148525,0.37616158673182376,0.17250294197211286,0.4277729901495823,0.13728266376536533,0.18521308242341056,0.10530483000652333,0.06723255023299407,0.10475567077714877,50242.0,57.61697247706422,512,1,42,target_probability,word,word,deletion_mobius,none,uniform_size,singleton_only,872,0
sst2,Qwen3-8B,sparse_mobius,b512-o2-s42-e2-b-fit-only,predicted,0.35654004169845027,0.21189463434717026,0.1868923630312601,0.22776393198629322,0.3253402539816284,0.16884094882463122,0.4813893700445289,0.1430467678510534,0.17743099167555873,0.10349451928835185,0.09820851602695435,0.1088707876722803,0.0,0.0,512,2,42,target_probability,word,word,deletion_mobius,none,uniform_size,singleton_only,872,0
sst2,Qwen3-8B,sparse_mobius,b512-o2-s42-e2-c-interaction,predicted,0.3589440707720482,0.22423521032402072,0.1176636108156145,0.2094822616045361,0.37900748588389516,0.17404981320315935,0.4248283737033171,0.13839800460628174,0.1850599110454058,0.10502640869684608,0.06589851751336326,0.10319309154259278,0.0,0.0,512,2,42,target_probability,word,word,deletion_mobius,none,uniform_size,signed_equal_share,872,0
sst2,Qwen3-8B,sparse_mobius,b512-o2-s42-e4-strict,predicted,0.3562869173443616,0.2244564275611695,0.1326532863835212,0.21298592474086317,0.35905378348138023,0.1732543121604599,0.4456396630515401,0.13983585243714466,0.17932560496568686,0.10497699260194021,0.07461601548400207,0.10414280546161991,0.0,0.0,512,2,42,target_probability,word,word,deletion_mobius,strict,uniform_size,signed_equal_share,872,0
